stationId,stationLon,stationLat,capacity,charge_speed_station
809_ac,121.601059,31.07506,12.0,3.5
813_ac,121.518264,31.076012,24.0,3.5
818_ac,121.43441,31.076627,2.0,7.0
820_ac,121.592924,31.077005,4.0,7.0
822_ac,121.513685,31.077229,20.0,3.5
824_ac,121.52832,31.07732,41.0,7.0
825_ac,121.403959,31.077527,12.0,3.5
826_ac,121.43303,31.077586,2.0,7.0
827_ac,121.395,31.077708,5.0,3.5
829_ac,121.44032,31.07905,6.0,7.0
830_ac,121.509942,31.07941,23.0,3.5
831_ac,121.521294,31.079559,10.0,3.5
832_ac,121.518271,31.07963,10.0,4.2
833_ac,121.514647,31.079848,18.0,4.666666666666667
836_ac,121.416956,31.080576,6.0,3.5
837_ac,121.510996,31.08067,1.0,7.0
839_ac,121.402679,31.081107,12.0,7.0
840_ac,121.608683,31.081116,2.0,7.0
841_ac,121.421161,31.081126,12.0,3.5
842_ac,121.41722,31.081438,12.0,3.5
843_ac,121.413243,31.08149782,6.0,7.0
844_ac,121.526659,31.081978,24.0,3.5
845_ac,121.41651,31.082076,12.0,3.5
848_ac,121.420371,31.082298,12.0,3.5
849_ac,121.532388,31.082554,30.0,7.0
850_ac,121.271,31.08301,4.0,7.0
851_ac,121.612921,31.083324,6.0,7.0
853_ac,121.493617,31.083368,15.0,3.5
856_ac,121.336679,31.084065,1.0,7.0
858_ac,121.54318,31.08463,6.0,7.0
859_ac,121.510913,31.084709,10.0,3.5
860_ac,121.532884,31.084767,2.0,7.0
861_ac,121.270114,31.085155,6.0,3.5
862_ac,121.596399,31.085325,3.0,7.0
863_ac,121.599136,31.085595,3.0,7.0
864_ac,121.231097,31.085745,12.0,3.5
865_ac,121.397614,31.086,6.0,3.5
867_ac,121.542942,31.086552,9.0,7.0
868_ac,121.490127,31.086742,12.0,3.5
869_ac,121.335052,31.08694,12.0,3.5
870_ac,121.410789,31.087241,6.0,7.0
872_ac,121.41092,31.087389,6.0,7.0
873_ac,121.76107,31.08756,3.0,7.0
874_ac,121.436694,31.087666,6.0,3.5
875_ac,121.599566,31.087724,5.0,7.0
878_ac,121.517735,31.088807,6.0,7.0
879_ac,121.540951,31.088886,2.0,7.0
880_ac,121.497921,31.089068,6.0,4.083333333333333
881_ac,121.422666,31.089093,10.0,3.5
882_ac,121.38546,31.0892,6.0,3.5
883_ac,121.607192,31.089269,12.0,3.5
884_ac,121.583564,31.089303,6.0,3.5
885_ac,121.197005,31.089392,30.0,7.0
886_ac,121.395347,31.089877,9.0,4.666666666666667
888_ac,121.507987,31.09021,1.0,7.0
889_ac,121.839111,31.090305,1.0,7.0
891_ac,121.606698,31.090426,12.0,3.5
892_ac,121.447775,31.090605,3.0,7.0
893_ac,121.6487388,31.09072796,12.0,7.0
894_ac,121.6487388,31.09072796,9.0,7.0
895_ac,121.44943,31.090814,2.0,7.0
896_ac,121.397066,31.090859,2.0,7.0
897_ac,121.56961,31.09162,2.0,7.0
898_ac,121.456497,31.091884,12.0,3.5
899_ac,121.276762,31.09189,5.0,7.0
900_ac,121.06349,31.092415,6.0,3.5
901_ac,121.4558625,31.09251975,3.0,7.0
902_ac,121.3162605,31.09271052,23.0,7.0
903_ac,121.493195,31.092882,18.0,3.5
904_ac,121.437833,31.093,4.0,7.0
909_ac,121.394168,31.094704,3.0,3.5
911_ac,121.463487,31.095167,3.0,7.0
913_ac,121.240176,31.095593,10.0,7.0
914_ac,121.246556,31.095821,9.0,7.0
916_ac,121.455613,31.096003,10.0,4.9
917_ac,121.442604,31.096113,10.0,3.5
918_ac,121.330707,31.096451,6.0,7.0
922_ac,121.36522,31.096681,18.0,7.0
923_ac,121.293262,31.09687,6.0,7.0
925_ac,121.452447,31.097143,10.0,7.0
928_ac,121.435041,31.097783,12.0,3.5
929_ac,121.406498,31.097843,4.0,5.25
931_ac,121.43724,31.097979,1.0,7.0
932_ac,121.455503,31.09815,10.0,7.0
933_ac,121.761949,31.098555,10.0,3.5
934_ac,121.278917,31.098652,8.0,7.0
935_ac,121.538333,31.098984,33.0,7.0
937_ac,121.392227,31.099103,1.0,7.0
938_ac,121.569094,31.099141,12.0,3.5
940_ac,121.395056,31.099254,12.0,3.5
941_ac,121.41286,31.0999,101.0,7.0
942_ac,121.448707,31.10023,12.0,3.5
943_ac,121.44567,31.100236,6.0,3.5
945_ac,121.387829,31.100374,8.0,3.5
947_ac,121.349837,31.101211,1.0,7.0
949_ac,121.328583,31.101863,29.0,7.0
950_ac,121.29377,31.10223,20.0,7.0
951_ac,121.384566,31.102254,6.0,7.0
953_ac,121.514763,31.10250036,18.0,7.0
954_ac,121.514763,31.10250036,12.0,7.0
956_ac,121.396769,31.102638,4.0,7.0
957_ac,121.435437,31.103015,6.0,3.5
961_ac,121.403492,31.103435,6.0,7.0
962_ac,121.365317,31.104548,12.0,3.5
965_ac,121.60769,31.104795,1.0,7.0
967_ac,121.292864,31.104923,12.0,3.5
968_ac,121.573002,31.104964,8.0,3.5
969_ac,121.378863,31.104969,16.0,3.5
970_ac,121.183771,31.105129,2.0,7.0
971_ac,121.379731,31.105588,14.0,3.5
972_ac,121.379526,31.105751,16.0,3.5
973_ac,121.473971,31.10591,6.0,3.5
974_ac,121.39261,31.105968,6.0,3.5
975_ac,121.474015,31.10599,6.0,3.5
976_ac,121.194771,31.106269,10.0,7.0
978_ac,121.588459,31.106422,12.0,3.5
979_ac,121.369848,31.106479,12.0,3.5
982_ac,121.501155,31.107179,20.0,3.5
983_ac,121.361896,31.107305,10.0,7.0
985_ac,121.067082,31.108217,6.0,3.5
987_ac,121.066976,31.108445,12.0,3.5
988_ac,121.379214,31.108667,10.0,7.0
991_ac,121.372548,31.109327,12.0,3.5
992_ac,121.320268,31.109344,12.0,3.5
993_ac,121.239429,31.109455,7.0,7.0
995_ac,121.377519,31.11011,1.0,3.5
998_ac,121.415206,31.110374,6.0,3.5
999_ac,121.36431,31.110545,10.0,7.0
1000_ac,121.247352,31.111007,6.0,7.0
1001_ac,121.407387,31.111161,6.0,3.5
1002_ac,121.3391,31.111253,6.0,3.5
1004_ac,121.616305,31.111466,30.0,7.0
1007_ac,121.626743,31.112133,18.0,7.0
1009_ac,121.421742,31.112637,14.0,7.0
1010_ac,121.254658,31.112852,5.0,3.5
1011_ac,121.764076,31.11304,4.0,3.5
1012_ac,121.411132,31.113156,1.0,7.0
1014_ac,121.483802,31.113385,14.0,3.5
1015_ac,121.452103,31.113418,4.0,7.0
1016_ac,121.370192,31.11344,2.0,7.0
1017_ac,121.396188,31.113586,12.0,3.5
1018_ac,121.428417,31.11367,3.0,7.0
1019_ac,121.043162,31.113729,4.0,3.5
1020_ac,121.382693,31.113777,12.0,7.0
1021_ac,121.374019,31.114086,6.0,4.666666666666667
1022_ac,121.483752,31.114627,24.0,3.5
1023_ac,121.352123,31.11471,2.0,7.0
1024_ac,121.423572,31.114762,14.0,3.5
1025_ac,121.43806,31.114918,24.0,7.0
1026_ac,121.43806,31.114918,4.0,7.0
1029_ac,121.362633,31.115815,6.0,3.5
1030_ac,121.568094,31.115931,5.0,3.3
1032_ac,121.378263,31.116788,12.0,3.5
1033_ac,121.488222,31.117025,6.0,3.5
1034_ac,121.379244,31.117121,12.0,3.5
1035_ac,121.25358,31.11714,6.0,3.5
1036_ac,121.251103,31.117223,6.0,3.5
1037_ac,121.601086,31.117293,11.0,7.0
1038_ac,121.621581,31.117942,14.0,3.5
1039_ac,121.781495,31.117989,14.0,7.0
1040_ac,121.039206,31.118185,6.0,3.5
1041_ac,121.567811,31.118294,4.0,7.0
1042_ac,121.30924,31.11848,3.0,7.0
1043_ac,121.240732,31.118595,1.0,7.0
1044_ac,121.240778,31.118619,1.0,7.0
1045_ac,121.252184,31.118827,2.0,7.0
1048_ac,121.763427,31.11896,16.0,3.5
1050_ac,121.501541,31.119129,40.0,3.5
1053_ac,121.386737,31.119321,9.0,7.0
1054_ac,121.365051,31.119341,12.0,3.5
1056_ac,121.631519,31.119432,52.0,7.0
1058_ac,121.379283,31.11973,5.0,7.0
1059_ac,121.371031,31.119809,14.0,3.5
1061_ac,121.580271,31.120094,10.0,3.5
1062_ac,121.038497,31.120137,12.0,3.5
1063_ac,121.045889,31.120554,4.0,3.5
1066_ac,121.049986,31.120829,6.0,3.5
1067_ac,121.708149,31.121029,8.0,7.0
1068_ac,121.758903,31.121139,12.0,3.5
1069_ac,121.351853,31.121314,12.0,3.5
1070_ac,121.045923,31.121395,4.0,3.5
1071_ac,121.307271,31.121398,12.0,3.5
1073_ac,121.381909,31.121531,8.0,7.0
1075_ac,121.6271,31.121837,6.0,7.0
1076_ac,121.213383,31.12217,12.0,3.5
1077_ac,121.046171,31.122194,3.0,3.5
1078_ac,121.046171,31.122194,4.0,3.5
1079_ac,121.389883,31.122288,10.0,7.0
1080_ac,121.577066,31.122317,8.0,7.0
1081_ac,121.213969,31.122335,6.0,3.5
1082_ac,121.427672,31.122429,9.0,7.0
1083_ac,121.268502,31.122445,2.0,7.0
1084_ac,121.0470224,31.12246276,6.0,7.0
1086_ac,121.284381,31.12249,1.0,7.0
1087_ac,121.204188,31.122808,1.0,7.0
1088_ac,121.283388,31.122873,1.0,7.0
1089_ac,121.269998,31.122944,11.0,7.0
1090_ac,121.383685,31.122979,6.0,3.5
1091_ac,121.774473,31.123303,1.0,7.0
1092_ac,121.347083,31.123513,12.0,3.5
1093_ac,121.436113,31.123898,8.0,3.5
1094_ac,121.212505,31.123903,6.0,3.5
1095_ac,121.212801,31.124031,12.0,3.5
1096_ac,121.555914,31.124045,6.0,7.0
1097_ac,121.425075,31.12434,12.0,3.5
1098_ac,121.556416,31.124383,24.0,3.5
1099_ac,121.349942,31.124426,6.0,3.5
1101_ac,121.397932,31.12492,18.0,3.5
1102_ac,121.5607,31.125317,105.0,3.6
1103_ac,121.636192,31.125448,10.0,5.6
1105_ac,121.455419,31.125563,6.0,5.833333333333333
1106_ac,121.212817,31.125952,12.0,3.5
1107_ac,121.210899,31.126101,12.0,3.5
1109_ac,121.215687,31.126307,12.0,3.5
1112_ac,121.282597,31.126528,5.0,7.0
1113_ac,121.635848,31.126664,12.0,4.083333333333333
1114_ac,121.637484,31.126708,12.0,3.5
1116_ac,121.210299,31.1273,12.0,3.5
1119_ac,121.299556,31.127863,18.0,7.0
1120_ac,121.034144,31.128024,1.0,7.0
1121_ac,121.216636,31.128204,12.0,3.5
1122_ac,121.775144,31.128212,26.0,3.5
1124_ac,121.35664,31.12835,1.0,7.0
1125_ac,121.420848,31.128412,10.0,7.0
1126_ac,121.420844,31.128416,3.0,7.0
1127_ac,121.210584,31.128425,16.0,3.5
1129_ac,121.367114,31.12854,3.0,7.0
1130_ac,121.214207,31.128624,12.0,3.5
1133_ac,121.21515,31.128977,12.0,3.5
1134_ac,121.452788,31.129171,6.0,3.5
1135_ac,121.185776,31.129222,12.0,3.5
1136_ac,121.214374,31.129267,12.0,3.5
1137_ac,121.35771,31.129738,10.0,3.5
1139_ac,121.552374,31.130074,2.0,7.0
1140_ac,121.418904,31.1301,7.0,7.0
1141_ac,121.3557,31.130109,4.0,7.0
1142_ac,121.428362,31.130136,2.0,7.0
1147_ac,121.267876,31.130888,1.0,7.0
1150_ac,121.434893,31.13117,12.0,3.5
1152_ac,121.063848,31.131377,1.0,7.0
1153_ac,121.537304,31.131426,6.0,3.5
1154_ac,121.041995,31.131551,38.0,7.0
1155_ac,121.084107,31.132069,18.0,7.0
1156_ac,121.227181,31.132081,1.0,7.0
1159_ac,121.513796,31.132683,37.0,7.0
1160_ac,121.394317,31.132816,12.0,3.5
1161_ac,121.315809,31.132827,2.0,3.5
1162_ac,121.303317,31.133022,12.0,3.5
1163_ac,121.456092,31.13334,6.0,7.0
1165_ac,121.706378,31.133715,4.0,7.0
1166_ac,121.635515,31.133847,94.0,7.0
1168_ac,121.459984,31.134139,1.0,7.0
1170_ac,121.037528,31.134272,12.0,3.5
1172_ac,121.359639,31.134565,8.0,3.5
1174_ac,121.433723,31.134767,4.0,5.25
1175_ac,121.08396,31.134783,14.0,3.5
1176_ac,121.362583,31.134846,10.0,7.0
1177_ac,121.544015,31.135015,6.0,7.0
1178_ac,121.570824,31.135084,6.0,3.5
1179_ac,121.571937,31.135165,8.0,3.5
1180_ac,121.315717,31.135215,12.0,3.5
1181_ac,121.038691,31.135268,12.0,3.5
1182_ac,121.34653,31.135308,10.0,7.0
1184_ac,121.295557,31.135625,20.0,3.5
1185_ac,121.581168,31.135629,6.0,3.5
1186_ac,121.405914,31.135745,6.0,3.5
1187_ac,121.506718,31.135828,14.0,3.5
1188_ac,121.633538,31.136008,1.0,7.0
1189_ac,121.573243,31.13606,12.0,3.5
1190_ac,121.381971,31.136248,8.0,7.0
1191_ac,121.075515,31.13628,12.0,3.5
1192_ac,121.206416,31.136366,4.0,7.0
1193_ac,121.431087,31.136413,10.0,4.2
1196_ac,121.408508,31.13676,28.0,7.0
1197_ac,121.416224,31.13677,6.0,3.5
1198_ac,121.318104,31.136775,14.0,3.5
1203_ac,121.360356,31.137714,8.0,3.5
1206_ac,121.617035,31.138351,3.0,7.0
1207_ac,121.429383,31.138431,6.0,3.5
1208_ac,121.092781,31.138442,10.0,3.5
1209_ac,121.400783,31.138554,12.0,3.5
1210_ac,121.461248,31.138577,6.0,7.0
1214_ac,121.491046,31.139262,1.0,7.0
1215_ac,121.244588,31.139295,1.0,14.0
1216_ac,121.307814,31.139436,10.0,6.3
1217_ac,121.307814,31.139436,2.0,3.5
1218_ac,121.244812,31.139483,1.0,14.0
1219_ac,121.121806,31.139511,6.0,3.5
1221_ac,121.597929,31.139809,17.0,7.0
1222_ac,121.122371,31.140037,6.0,3.5
1223_ac,121.346644,31.140066,4.0,3.5
1224_ac,121.534007,31.140118,12.0,3.5
1226_ac,121.242983,31.140347,1.0,7.0
1228_ac,121.242379,31.140526,1.0,7.0
1229_ac,121.525755,31.140595,12.0,3.5
1230_ac,121.526387,31.140636,6.0,3.5
1232_ac,121.40703,31.140686,3.0,7.0
1233_ac,121.501635,31.140873,3.0,3.5
1235_ac,121.241759,31.140974,1.0,7.0
1237_ac,121.447745,31.14125,7.0,3.5
1239_ac,121.160646,31.141377,12.0,3.5
1240_ac,121.232014,31.141472,5.0,7.0
1241_ac,121.610367,31.141475,3.0,7.0
1243_ac,121.230385,31.142014,20.0,7.0
1244_ac,121.289061,31.14215,12.0,7.0
1245_ac,121.383381,31.142297,1.0,7.0
1248_ac,121.302735,31.142948,3.0,3.5
1249_ac,121.0844,31.142956,1.0,7.0
1251_ac,121.393013,31.143865,4.0,7.0
1252_ac,121.14652,31.14398,6.0,7.0
1253_ac,121.756,31.144046,6.0,3.5
1255_ac,121.394655,31.144656,1.0,7.0
1256_ac,121.330917,31.144978,74.0,7.0
1257_ac,121.1675139,31.145035,18.0,7.0
1258_ac,121.299961,31.145206,6.0,7.0
1259_ac,121.387992,31.145435,4.0,7.0
1260_ac,121.526065,31.145571,12.0,3.5
1261_ac,121.0703878,31.14611224,8.0,7.0
1263_ac,121.396847,31.146564,6.0,7.0
1264_ac,121.410518,31.146782,1.0,7.0
1265_ac,121.34377,31.14682,47.0,7.0
1266_ac,121.410419,31.146822,1.0,7.0
1267_ac,121.242777,31.146895,1.0,7.0
1268_ac,121.618284,31.146916,4.0,7.0
1269_ac,121.291323,31.147057,4.0,3.5
1270_ac,121.559589,31.147064,60.0,3.5
1271_ac,121.756856,31.147272,6.0,3.5
1272_ac,121.301022,31.147402,6.0,4.083333333333333
1273_ac,121.577103,31.147503,6.0,7.0
1274_ac,121.757861,31.147619,2.0,7.0
1277_ac,121.403279,31.148394,1.0,7.0
1278_ac,121.453277,31.148438,12.0,3.5
1279_ac,121.815096,31.148595,1.0,7.0
1282_ac,121.391698,31.149317,3.0,7.0
1283_ac,121.398815,31.14988,12.0,3.5
1284_ac,121.13,31.15,1.0,7.0
1285_ac,121.312322,31.15008,5.0,3.5
1287_ac,121.750107,31.150261,12.0,3.5
1290_ac,121.566675,31.150584,10.0,3.85
1291_ac,121.439296,31.150692,6.0,3.5
1292_ac,121.33636,31.150695,5.0,7.0
1294_ac,121.336306,31.150783,11.0,7.0
1297_ac,121.303962,31.15119,12.0,3.5
1299_ac,121.233459,31.151476,72.0,3.5
1300_ac,121.137546,31.151512,1.0,7.0
1301_ac,121.391991,31.15201,18.0,3.5
1302_ac,121.618387,31.152101,3.0,7.0
1304_ac,121.34767,31.152356,5.0,7.0
1305_ac,121.757659,31.152423,1.0,7.0
1306_ac,121.347572,31.152523,4.0,7.0
1307_ac,121.389642,31.152594,12.0,3.5
1309_ac,121.433913,31.153103,12.0,3.5
1310_ac,121.574121,31.153277,13.0,7.0
1312_ac,121.120291,31.153416,4.0,7.0
1313_ac,121.393535,31.15409,12.0,3.5
1314_ac,121.479764,31.154112,5.0,7.0
1315_ac,121.11954,31.15418,11.0,7.0
1316_ac,121.124144,31.154559,12.0,7.0
1317_ac,121.341633,31.154581,18.0,3.5
1318_ac,121.777811,31.155119,10.0,7.0
1319_ac,121.185322,31.155188,6.0,3.5
1321_ac,121.565476,31.155472,10.0,3.5
1322_ac,121.359215,31.156107,4.0,7.0
1323_ac,121.160808,31.156146,14.0,3.5
1324_ac,121.434504,31.156408,18.0,7.0
1325_ac,121.812662,31.156493,6.0,7.0
1326_ac,121.606593,31.156953,5.0,7.0
1327_ac,121.454666,31.157142,5.0,7.0
1328_ac,121.232417,31.157167,51.0,7.0
1329_ac,121.548146,31.157368,1.0,7.0
1330_ac,121.45972,31.15745,5.0,7.0
1331_ac,121.354754,31.157497,4.0,7.0
1333_ac,121.605412,31.157637,4.0,7.0
1334_ac,121.572558,31.157698,2.0,7.0
1335_ac,121.735426,31.157762,3.0,7.0
1336_ac,121.418009,31.157763,6.0,7.0
1337_ac,121.367353,31.157823,4.0,7.0
1338_ac,121.613864,31.158003,6.0,7.0
1339_ac,121.156343,31.158246,6.0,3.5
1340_ac,121.112563,31.158351,6.0,3.5
1345_ac,121.180868,31.158826,3.0,7.0
1347_ac,121.115645,31.159065,20.0,3.5
1348_ac,121.155804,31.159272,6.0,3.5
1349_ac,121.147199,31.159324,3.0,7.0
1351_ac,121.713697,31.159608,4.0,7.0
1354_ac,121.525662,31.159985,2.0,3.5
1355_ac,121.369907,31.160022,10.0,7.0
1356_ac,121.50043,31.160028,6.0,3.5
1359_ac,121.1353157,31.1604168,12.0,7.0
1361_ac,121.349447,31.160598,12.0,3.5
1362_ac,121.350456,31.160652,12.0,3.5
1363_ac,121.135642,31.160681,3.0,3.5
1364_ac,121.79932,31.16074,7.0,7.0
1365_ac,121.626039,31.161242,3.0,7.0
1367_ac,121.349429,31.161289,12.0,3.5
1370_ac,121.575953,31.161751,15.0,7.0
1375_ac,121.426702,31.162669,12.0,3.5
1376_ac,121.424315,31.162754,3.0,7.0
1378_ac,121.427555,31.163193,10.0,3.5
1379_ac,121.6932423,31.16320567,12.0,7.0
1380_ac,121.18831,31.16325,1.0,7.0
1382_ac,121.405894,31.163567,10.0,3.5
1383_ac,121.392695,31.163856,178.0,7.0
1387_ac,121.336474,31.164219,5.0,7.0
1388_ac,121.445109,31.164234,5.0,7.0
1390_ac,121.337686,31.164442,10.0,3.5
1392_ac,121.333042,31.164483,6.0,3.5
1397_ac,121.397893,31.165782,2.0,7.0
1398_ac,121.54365,31.166029,14.0,3.5
1400_ac,121.494165,31.16607487,6.0,7.0
1401_ac,121.494165,31.16607487,24.0,7.0
1402_ac,121.432251,31.166266,8.0,7.0
1404_ac,121.546296,31.166295,3.0,3.5
1406_ac,121.439524,31.166605,9.0,7.0
1407_ac,121.4276,31.16694,30.0,6.876666666666667
1409_ac,121.433028,31.166988,8.0,7.0
1410_ac,121.425244,31.167111,12.0,3.5
1411_ac,121.428825,31.167194,12.0,3.5
1412_ac,121.384946,31.167234,20.0,3.5
1415_ac,121.491441,31.16746,1.0,7.0
1416_ac,121.168498,31.167604,12.0,3.5
1417_ac,121.154254,31.167636,3.0,7.0
1418_ac,121.354895,31.167716,15.0,7.0
1422_ac,121.367213,31.168121,84.0,3.5
1423_ac,121.805484,31.168132,12.0,7.0
1424_ac,121.388265,31.168132,9.0,7.0
1425_ac,121.38909,31.16823,3.0,7.0
1429_ac,121.79475,31.16884,4.0,7.0
1430_ac,121.782135,31.168935,66.0,7.0
1431_ac,121.397446,31.169056,10.0,3.5
1433_ac,121.372391,31.169551,2.0,7.0
1434_ac,121.429996,31.169633,8.0,3.5
1435_ac,121.505996,31.16976,3.0,3.5
1436_ac,121.371593,31.169844,36.0,3.5
1437_ac,121.468883,31.169917,42.0,7.0
1438_ac,121.468883,31.169917,42.0,7.0
1439_ac,121.804907,31.169923,10.0,7.0
1440_ac,121.804907,31.169923,57.0,7.0
1442_ac,121.386245,31.170266,8.0,3.5
1443_ac,121.368903,31.170268,8.0,7.0
1445_ac,121.364178,31.170463,16.0,7.0
1446_ac,121.43403,31.170578,6.0,3.5
1447_ac,121.443415,31.170595,8.0,3.5
1448_ac,121.801874,31.170739,12.0,7.0
1452_ac,121.366452,31.17092,1.0,7.0
1453_ac,121.300839,31.170921,19.0,7.0
1455_ac,121.60561,31.170992,20.0,6.475
1456_ac,121.416456,31.171022,5.0,4.2
1457_ac,121.615142,31.171047,24.0,7.0
1459_ac,121.410326,31.171629,3.0,3.5
1460_ac,121.384317,31.171629,8.0,3.5
1461_ac,121.438661,31.171643,13.0,3.769230769230769
1462_ac,121.227463,31.171766,87.0,7.0
1463_ac,121.374501,31.171972,8.0,3.5
1464_ac,121.356913,31.171987,6.0,7.0
1465_ac,121.356913,31.171987,8.0,7.0
1466_ac,121.710216,31.172029,12.0,7.0
1467_ac,121.388786,31.172047,10.0,3.5
1469_ac,121.347801,31.172138,18.0,7.0
1470_ac,121.50925,31.17239,23.0,7.0
1476_ac,121.383176,31.173183,12.0,3.5
1480_ac,121.569697,31.173568,3.0,7.0
1482_ac,121.468381,31.173863,4.0,7.0
1483_ac,121.320682,31.173991,1.0,7.0
1484_ac,121.433352,31.174217,16.0,7.0
1485_ac,121.432856,31.174375,12.0,7.0
1486_ac,121.434714,31.174378,3.0,3.5
1487_ac,121.484512,31.174395,10.0,3.5
1490_ac,121.176401,31.174568,12.0,3.5
1491_ac,121.276243,31.174639,11.0,7.0
1492_ac,121.444134,31.174656,6.0,7.0
1493_ac,121.370816,31.174852,2.0,7.0
1494_ac,121.651429,31.174863,1.0,7.0
1495_ac,121.394582,31.175022,5.0,7.0
1499_ac,121.64594,31.1754,50.0,7.0
1501_ac,121.496395,31.175582,1.0,7.0
1503_ac,121.469555,31.175663,30.0,7.0
1505_ac,121.381628,31.175707,12.0,3.5
1506_ac,121.392551,31.176104,8.0,3.5
1508_ac,121.477506,31.176305,80.0,7.0
1509_ac,121.393315,31.176309,8.0,3.5
1510_ac,121.375753,31.176349,42.0,7.0
1511_ac,121.382583,31.176363,1.0,7.0
1512_ac,121.375773,31.176422,5.0,7.0
1513_ac,121.51968,31.176427,8.0,4.375
1514_ac,121.446524,31.17644,6.0,7.0
1515_ac,121.480636,31.176484,144.0,7.0
1517_ac,121.372832,31.176555,1.0,7.0
1518_ac,121.381564,31.176558,11.0,7.0
1519_ac,121.382678,31.1766,1.0,7.0
1521_ac,121.492375,31.176664,4.0,7.0
1522_ac,121.414494,31.176862,37.0,7.0
1523_ac,121.410835,31.177011,13.0,7.0
1524_ac,121.376403,31.177025,48.0,7.0
1526_ac,121.37376,31.17717,10.0,7.0
1527_ac,121.746471,31.177287,3.0,7.0
1529_ac,121.606993,31.177632,20.0,7.0
1530_ac,121.600954,31.177657,23.0,7.0
1531_ac,121.432909,31.177832,20.0,7.0
1532_ac,121.412884,31.177926,8.0,7.0
1533_ac,121.378784,31.177959,3.0,7.0
1535_ac,121.129853,31.178546,5.0,3.5
1536_ac,121.2993,31.17867,132.0,7.0
1537_ac,121.386999,31.178689,6.0,3.5
1539_ac,121.605557,31.178726,8.0,3.9375
1541_ac,121.392054,31.17876,18.0,3.5
1542_ac,121.784342,31.178826,26.0,7.0
1544_ac,121.503662,31.179027,10.0,7.0
1545_ac,121.17453,31.179131,12.0,3.5
1549_ac,121.590714,31.179598,12.0,3.5
1550_ac,121.54057,31.17975,5.0,7.0
1551_ac,121.240103,31.179888,12.0,3.5
1552_ac,121.522064,31.180088,12.0,3.5
1554_ac,121.532774,31.180201,10.0,3.5
1555_ac,121.54296,31.180303,12.0,7.0
1556_ac,121.327118,31.180335,1.0,7.0
1557_ac,121.349415,31.180345,3.0,7.0
1559_ac,121.113587,31.18061,1.0,3.5
1560_ac,121.180841,31.180627,10.0,7.0
1561_ac,121.527624,31.180672,10.0,7.0
1562_ac,121.439867,31.180673,11.0,7.0
1563_ac,121.45049,31.180718,6.0,7.0
1564_ac,121.357648,31.18082292,6.0,7.0
1565_ac,121.422517,31.180828,4.0,3.5
1568_ac,121.526647,31.180921,4.0,7.0
1570_ac,121.560786,31.181266,33.0,7.0
1572_ac,121.499858,31.181353,13.0,3.5
1573_ac,121.385795,31.181671,4.0,7.0
1575_ac,121.383143,31.181883,20.0,3.5
1576_ac,121.425713,31.181924,12.0,3.5
1577_ac,121.426906,31.181925,16.0,3.5
1578_ac,121.518554,31.181971,2.0,3.5
1581_ac,121.61119,31.182847,6.0,7.0
1582_ac,121.39269,31.182914,5.0,7.0
1587_ac,121.284496,31.183394,12.0,3.5
1588_ac,121.444736,31.183427,44.0,7.0
1589_ac,121.441558,31.183544,7.0,7.0
1590_ac,121.421768,31.183565,20.0,3.5
1591_ac,121.5202681,31.18374459,15.0,7.0
1592_ac,121.285336,31.18384,12.0,3.5
1595_ac,121.579253,31.184068,55.0,7.0
1596_ac,121.285856,31.184077,12.0,3.5
1597_ac,121.262653,31.184132,1.0,7.0
1598_ac,121.607149,31.184162,46.0,7.0
1599_ac,121.609914,31.184208,19.0,7.0
1600_ac,121.255691,31.184247,1.0,7.0
1601_ac,121.371588,31.184302,6.0,3.5
1602_ac,121.612738,31.18431,21.0,7.0
1603_ac,121.367985,31.18444,5.0,7.0
1604_ac,121.509086,31.184584,6.0,7.0
1605_ac,121.371778,31.18471,19.0,7.0
1606_ac,121.384025,31.18474,14.0,7.0
1608_ac,121.411594,31.184935,4.0,3.5
1609_ac,121.793629,31.184972,2.0,7.0
1610_ac,121.530705,31.185082,6.0,3.5
1611_ac,121.451633,31.185126,2.0,7.0
1612_ac,121.442349,31.185137,10.0,3.5
1614_ac,121.2878,31.18528,12.0,3.5
1615_ac,121.087857,31.185324,4.0,7.0
1617_ac,121.26931,31.18536,1.0,7.0
1618_ac,121.433205,31.185565,3.0,7.0
1623_ac,121.2853595,31.18608795,16.0,7.0
1624_ac,121.349513,31.186348,6.0,7.0
1626_ac,121.106105,31.186583,24.0,7.0
1628_ac,121.425091,31.186772,32.0,7.0
1629_ac,121.407278,31.186891,3.0,7.0
1631_ac,121.388644,31.187014,2.0,7.0
1632_ac,121.507307,31.187041,4.0,7.0
1633_ac,121.231136,31.187051,12.0,3.5
1634_ac,121.231136,31.187051,12.0,3.5
1635_ac,121.231136,31.187051,12.0,3.5
1636_ac,121.231136,31.187051,12.0,3.5
1637_ac,121.231136,31.187051,12.0,3.5
1638_ac,121.441972,31.187084,6.0,3.5
1639_ac,121.492767,31.187124,21.0,7.0
1641_ac,121.616615,31.187147,4.0,7.0
1642_ac,121.616615,31.187147,4.0,7.0
1643_ac,121.615331,31.187157,26.0,7.0
1644_ac,121.6156,31.187277,23.0,7.0
1646_ac,121.448062,31.187294,8.0,3.5
1648_ac,121.377943,31.187394,8.0,3.5
1649_ac,121.402945,31.187403,7.0,7.0
1651_ac,121.514897,31.187671,1.0,7.0
1652_ac,121.436275,31.187797,16.0,3.5
1653_ac,121.40025,31.187839,3.0,7.0
